kawa/herbata,napoje,piwo,lody,ciasto,zupa,zapiekanka,pizza,spaghetti,kebab,frytki,rollokebs,mean_prep, mean_difficulty, mean_price, dodaj
43,33,12,9,41,45,39,51,9,51,46,44,15.1560283688,4.39716312057,22.2151300236,tanie/proste
64,25,30,28,22,64,33,22,56,19,34,24,14.2209026128,4.12589073634,17.4251781473,drogie/proste
9,40,48,55,43,38,44,42,11,5,47,43,14.9670588235,3.59764705882,19.4705882353,drogie/proste
6,9,6,5,3,6,8,7,15,9,12,6,13.9239130435,4.04347826087,19.6304347826,drogie/proste
21,22,16,19,56,57,48,21,63,15,67,16,17.5011876485,4.05700712589,17.7885985748,drogie/proste
23,52,45,24,62,55,13,18,22,24,34,27,15.1954887218,3.46115288221,17.1729323308,drogie/proste
27,26,39,19,14,59,48,18,18,53,50,21,13.0918367347,4.17346938776,18.5306122449,drogie/czasochlonne
38,30,61,29,57,17,37,19,23,30,27,31,13.1102756892,3.48872180451,18.8245614035,drogie/czasochlonne
55,51,50,13,49,18,13,16,13,49,60,19,12.4975369458,3.37931034483,16.8325123153,drogie/czasochlonne
31,56,24,21,25,23,21,52,70,21,29,31,14.9331683168,4.24257425743,21.6311881188,tanie/proste
25,32,32,33,31,29,38,31,25,21,39,74,13.3268292683,4.23170731707,21.2341463415,tanie/czasochlonne
36,41,6,4,38,42,35,45,45,44,40,47,15.0520094563,4.71631205674,22.0189125296,tanie/proste
37,39,53,42,48,36,9,40,5,45,9,47,13.4731707317,3.92926829268,21.5073170732,tanie/czasochlonne
10,12,7,53,45,52,59,22,46,51,16,49,15.5473933649,4.71563981043,22.1137440758,tanie/proste
32,39,36,30,36,25,62,45,31,30,19,30,13.5445783133,3.92530120482,20.8843373494,tanie/proste
12,46,49,45,45,12,52,11,35,44,15,11,12.350132626,3.3899204244,18.0769230769,drogie/czasochlonne
41,66,56,20,47,14,53,49,16,43,11,7,12.2765957447,3.38770685579,19.598108747,drogie/czasochlonne
24,56,28,25,29,29,73,24,58,28,23,24,12.7434679335,3.8622327791,19.2232779097,drogie/czasochlonne
36,48,39,53,41,40,41,25,7,41,43,8,13.471563981,3.3672985782,16.9312796209,drogie/czasochlonne
66,60,22,28,24,25,30,56,17,19,27,30,13.004950495,3.68811881188,20.150990099,drogie/czasochlonne
10,7,34,48,40,48,43,40,41,40,35,24,16.4243902439,4.35853658537,21.3219512195,tanie/proste
37,3,31,34,31,37,28,35,36,38,37,29,15.4281914894,4.34308510638,21.4494680851,tanie/proste
23,22,62,20,33,29,25,31,23,67,32,25,13.2321428571,3.97959183673,20.9413265306,tanie/czasochlonne
15,14,46,49,40,19,50,51,44,16,17,16,15.9336870027,4.04774535809,21.8541114058,tanie/proste
51,19,14,35,46,41,6,47,12,50,54,47,15.8815165877,4.49052132701,22.163507109,tanie/proste
42,30,2,38,29,47,37,37,46,29,44,44,15.5011764706,4.54588235294,20.3717647059,drogie/proste
54,18,23,66,17,52,49,27,28,14,14,61,13.3404255319,3.99527186761,20.63356974,tanie/czasochlonne
36,71,33,36,39,40,27,28,30,23,35,27,13.6447058824,3.43764705882,18.0894117647,drogie/proste
29,28,27,29,34,31,63,28,26,22,57,41,14.1855421687,4.00722891566,19.3807228916,drogie/proste
32,18,46,22,20,56,55,52,20,19,24,42,14.1773399015,4.27339901478,21.3694581281,tanie/proste
25,39,19,56,59,41,14,18,15,20,20,51,15.3129973475,3.89655172414,19.1618037135,drogie/proste
31,28,36,24,29,24,26,34,30,27,60,27,14.7021276596,3.94946808511,19.6090425532,drogie/proste
45,25,26,46,43,45,34,33,36,30,40,3,15.9261083744,3.73399014778,18.381773399,drogie/proste
14,61,17,12,45,24,56,48,16,18,45,20,15.1595744681,3.71010638298,20.4414893617,drogie/proste
26,28,36,28,62,29,21,26,33,23,21,66,15.0576441103,4.15037593985,21.365914787,tanie/proste
58,21,15,21,56,21,63,24,54,18,20,50,14.0902612827,4.23277909739,21.2446555819,tanie/proste
19,71,17,22,20,64,18,18,50,27,17,67,13.4024390244,4.41707317073,19.7780487805,drogie/czasochlonne
26,21,24,34,72,28,33,55,50,22,26,30,17.6152019002,4.17814726841,21.9691211401,tanie/proste
39,52,49,42,46,55,6,35,10,39,7,42,13.7369668246,3.71563981043,19.8056872038,drogie/proste
14,12,11,17,57,54,57,56,47,17,20,59,17.5439429929,4.74346793349,24.5486935867,tanie/proste
38,36,44,23,36,43,46,48,5,38,40,7,14.2400990099,3.65594059406,19.5495049505,drogie/proste
6,4,13,3,6,10,7,10,9,12,7,7,14.6489361702,4.37234042553,21.3085106383,tanie/proste
9,8,4,7,11,10,4,3,3,8,7,12,14.6279069767,4.10465116279,18.7093023256,drogie/proste
13,45,37,52,11,44,16,58,43,10,58,34,15.6840855107,4.18289786223,20.0665083135,drogie/proste
31,29,33,28,31,83,36,28,34,38,23,28,15.0876777251,4.21563981043,18.8767772512,drogie/proste
29,69,51,21,28,27,21,33,26,30,60,30,12.7858823529,3.48470588235,18.1058823529,drogie/czasochlonne
20,40,32,31,23,29,24,71,29,57,27,21,14.9851485149,4.21534653465,24.0866336634,tanie/proste
55,40,8,27,45,43,8,48,39,11,46,51,16.0570071259,4.30166270784,20.7933491686,tanie/proste
42,58,14,16,19,51,21,21,12,20,58,44,13.2553191489,4.03989361702,17.4893617021,drogie/czasochlonne
17,52,63,11,53,13,23,53,27,53,20,21,13.9236453202,3.75123152709,21.7783251232,tanie/proste
9,40,13,37,44,37,45,49,32,30,9,32,16.0716180371,4.32360742706,22.5915119363,tanie/proste
42,52,16,49,9,49,45,11,10,51,39,49,11.3578199052,4.04028436019,18.4763033175,drogie/czasochlonne
46,21,22,47,57,55,42,17,18,20,52,18,15.6096385542,3.66506024096,16.665060241,drogie/proste
52,15,12,39,15,43,8,36,45,17,43,52,15.1777188329,4.56233421751,20.9442970822,tanie/proste
37,33,39,26,31,66,35,34,26,30,30,35,14.3886255924,4.18483412322,19.4834123223,drogie/proste
72,27,38,35,32,25,32,42,34,32,25,29,13.2151300236,3.95508274232,19.9527186761,drogie/czasochlonne
29,33,36,45,29,33,63,34,24,32,30,27,13.3759036145,3.92289156627,19.3614457831,drogie/czasochlonne
25,31,36,33,22,32,30,40,37,22,23,79,13.6902439024,4.41951219512,23.5609756098,tanie/proste
27,34,31,47,28,34,28,30,35,24,27,65,13.3780487805,4.17317073171,21.3780487805,tanie/czasochlonne
30,56,25,67,25,27,22,37,52,21,33,30,14.1270588235,3.94352941176,19.0282352941,drogie/proste
56,16,56,11,24,56,50,14,48,21,51,18,13.3420427553,3.84798099762,16.3634204276,drogie/czasochlonne
34,44,46,33,6,41,42,34,36,31,40,38,12.5929411765,3.96470588235,19.4823529412,drogie/czasochlonne
20,24,48,13,41,50,77,19,26,16,17,48,13.4285714286,3.97994987469,19.6766917293,drogie/czasochlonne
46,15,10,19,38,50,48,52,19,15,50,42,16.3044554455,4.39356435644,21.3440594059,tanie/proste
22,20,59,29,25,47,45,64,47,19,22,16,15.4891566265,4.06746987952,21.8578313253,tanie/proste
51,38,39,7,36,43,39,46,56,10,48,8,15.4465558195,3.92636579572,18.0570071259,drogie/proste
16,41,36,47,14,42,11,13,43,49,47,51,13.2585365854,4.25853658537,19.1512195122,drogie/czasochlonne
32,24,32,31,0,34,30,35,42,45,38,34,13.1777188329,4.37135278515,21.5092838196,tanie/czasochlonne
59,40,55,22,20,50,17,12,58,50,19,20,11.9763033175,3.8672985782,17.4881516588,drogie/czasochlonne
58,28,31,34,33,27,35,28,42,47,34,26,13.0969267139,4.06146572104,19.9243498818,drogie/czasochlonne
21,27,24,44,27,54,57,26,20,26,59,30,14.5975903614,4.08192771084,19.0987951807,drogie/proste
51,48,23,19,63,59,13,15,39,64,14,15,14.6666666667,3.89834515366,18.7139479905,drogie/proste
24,29,51,22,25,28,64,33,28,27,19,60,12.3414634146,4.17073170732,21.8902439024,tanie/czasochlonne
42,41,45,28,35,50,32,26,2,33,27,38,12.7994987469,3.664160401,18.4085213033,drogie/czasochlonne
37,39,5,45,49,44,46,51,50,6,39,12,17.0992907801,4.05673758865,20.0401891253,drogie/proste
42,10,47,41,53,40,8,37,47,46,8,25,15.5346534653,4.21534653465,22.0,tanie/proste
18,54,50,43,12,53,33,7,41,43,9,52,11.3542168675,3.87469879518,19.0144578313,drogie/czasochlonne
49,37,37,35,48,28,6,34,3,50,36,29,13.8316326531,3.70153061224,19.5306122449,drogie/proste
39,18,45,45,11,57,49,11,32,43,55,17,13.0995260664,3.93127962085,16.8483412322,drogie/czasochlonne
31,27,26,39,34,38,27,32,80,34,29,24,15.2589073634,4.34916864608,20.2921615202,drogie/proste
51,46,33,9,49,55,39,4,49,3,41,44,13.8179669031,3.76122931442,16.6028368794,drogie/proste
38,39,47,53,35,43,29,8,7,51,36,6,12.9056122449,3.46683673469,16.2576530612,drogie/czasochlonne
8,4,7,8,6,7,6,7,8,7,7,3,14.5,4.10256410256,19.0384615385,drogie/proste
51,58,16,17,20,51,19,16,59,48,12,54,12.2684085511,4.36579572447,19.83847981,drogie/czasochlonne
59,24,34,28,29,37,53,33,27,41,24,34,12.7044917258,3.96926713948,20.6075650118,tanie/czasochlonne
38,44,33,12,47,7,52,35,7,38,50,43,12.9334975369,3.76354679803,20.6280788177,tanie/czasochlonne
38,43,29,32,37,38,31,36,26,47,2,33,13.3010204082,4.1556122449,21.4591836735,tanie/czasochlonne
54,52,12,40,14,13,15,57,52,53,49,12,13.9645390071,4.2293144208,21.5697399527,tanie/proste
4,6,9,6,5,6,8,8,8,11,6,5,13.3292682927,4.23170731707,21.2926829268,tanie/czasochlonne
48,4,38,36,30,26,40,37,35,37,44,46,14.0,4.25178147268,21.6508313539,tanie/proste
42,42,32,33,37,3,38,25,27,37,30,30,12.2925531915,3.73404255319,20.5585106383,tanie/czasochlonne
23,35,76,29,27,23,14,31,58,32,33,25,13.4482758621,3.81773399015,19.421182266,drogie/czasochlonne
51,20,20,61,20,49,17,49,46,53,16,20,15.0213270142,4.35308056872,21.1469194313,tanie/proste
4,6,8,12,6,10,6,7,9,7,6,7,15.1477272727,4.32954545455,19.9772727273,drogie/proste
9,10,9,9,8,10,6,5,6,7,12,6,14.4329896907,3.76288659794,17.9484536082,drogie/proste
4,30,22,31,41,36,43,41,34,41,35,46,15.7252475248,4.38118811881,22.1287128713,tanie/proste
39,27,31,48,55,47,37,8,46,38,8,41,14.1411764706,4.11058823529,19.1270588235,drogie/proste
51,25,57,20,53,18,50,21,17,20,18,56,12.0862068966,3.81034482759,20.0517241379,drogie/czasochlonne
17,23,47,59,42,16,47,21,19,51,11,53,12.5886699507,4.1157635468,21.736453202,tanie/czasochlonne
43,36,41,35,27,43,32,41,49,35,38,3,14.1725768322,3.84160756501,18.9645390071,drogie/proste
41,37,46,48,25,33,3,38,39,29,31,29,13.984962406,3.75438596491,19.9448621554,drogie/proste
33,36,36,38,28,24,33,27,26,38,25,66,12.5243902439,4.25609756098,21.8926829268,tanie/czasochlonne
5,8,12,11,8,6,4,2,5,10,7,12,12.5888888889,4.06666666667,19.1444444444,drogie/czasochlonne
23,21,62,15,46,52,26,54,20,54,23,26,15.2819905213,4.07345971564,22.2298578199,tanie/proste
14,57,20,10,46,7,57,16,49,46,46,53,12.8456057007,4.1757719715,20.7363420428,tanie/czasochlonne
54,43,15,55,21,14,48,62,40,17,20,15,14.2945544554,3.98762376238,21.1336633663,tanie/proste
2,31,41,28,45,33,39,35,36,51,44,36,15.1757719715,4.15439429929,21.0902612827,tanie/proste
4,7,4,6,6,6,6,2,6,6,10,5,14.4117647059,3.94117647059,16.6617647059,drogie/proste
60,23,47,21,40,24,51,18,17,41,58,15,12.5879518072,3.53012048193,17.4096385542,drogie/czasochlonne
22,37,53,39,26,37,33,29,28,30,35,37,13.2093596059,3.83004926108,20.1034482759,drogie/czasochlonne
30,23,34,27,18,26,26,42,32,29,60,29,14.75,4.16489361702,20.6223404255,tanie/proste
21,15,61,21,31,24,34,20,21,54,24,66,12.012755102,4.27551020408,22.112244898,tanie/czasochlonne
43,34,10,39,9,11,38,8,42,39,61,42,11.9867021277,4.28723404255,19.0691489362,drogie/czasochlonne
36,10,47,53,12,43,22,10,41,39,48,15,13.6489361702,4.06117021277,17.1117021277,drogie/proste
5,5,4,8,7,9,6,7,8,6,6,1,16.375,3.95833333333,17.9444444444,drogie/proste
13,55,41,42,38,43,12,16,43,45,13,60,13.2517814727,4.20427553444,20.2731591449,drogie/czasochlonne
31,31,34,41,28,33,36,51,31,21,44,23,15.1064356436,3.91089108911,20.4752475248,drogie/proste
22,55,23,53,72,22,25,44,52,17,22,14,16.7767220903,3.72921615202,19.4798099762,drogie/proste
62,48,51,23,21,22,14,17,22,18,47,31,11.2526595745,3.38031914894,16.4707446809,drogie/czasochlonne
60,24,25,21,26,28,39,31,31,61,58,19,13.3096926714,4.20094562648,19.6879432624,drogie/czasochlonne
41,36,30,40,39,29,34,30,26,45,2,40,12.9744897959,4.11224489796,21.012755102,tanie/czasochlonne
38,28,27,32,38,32,71,33,28,28,28,32,13.778313253,3.9686746988,20.3903614458,drogie/proste
52,19,52,44,20,15,18,52,14,41,24,59,12.612195122,4.12195121951,22.9609756098,tanie/czasochlonne
6,6,6,9,7,6,6,12,5,4,3,8,14.9487179487,4.44871794872,22.641025641,tanie/proste
41,49,19,54,18,29,48,46,16,14,27,62,12.914893617,4.00709219858,21.4397163121,tanie/czasochlonne
29,27,20,24,20,25,59,30,23,51,24,60,12.3137755102,4.50765306122,23.0280612245,tanie/czasochlonne
45,36,39,36,46,11,44,50,33,32,45,6,14.5910165485,3.73286052009,19.6288416076,drogie/proste
33,42,47,36,43,34,40,31,4,45,3,34,12.6887755102,3.68112244898,20.5357142857,tanie/czasochlonne
18,13,20,47,61,55,45,26,10,50,20,50,15.7204819277,4.40240963855,21.4987951807,tanie/proste
39,45,41,3,42,34,37,40,45,44,1,39,13.256097561,4.06341463415,21.6512195122,tanie/czasochlonne
34,41,45,44,34,3,44,31,31,34,45,37,12.6382978723,3.77777777778,20.3947990544,drogie/czasochlonne
44,40,4,37,38,28,31,36,39,39,35,5,15.2367021277,3.92553191489,20.3324468085,drogie/proste
25,29,21,22,63,70,24,18,31,65,32,22,16.0473933649,4.17061611374,19.3388625592,drogie/proste
38,72,41,25,30,42,25,26,25,43,24,34,11.9529411765,3.62588235294,18.4964705882,drogie/czasochlonne
8,7,4,11,7,9,12,7,8,6,4,8,14.3516483516,4.16483516484,20.7472527473,tanie/proste
16,53,57,22,22,18,64,23,57,58,14,21,11.3270588235,3.85176470588,20.2282352941,drogie/czasochlonne
6,11,4,4,7,14,4,1,2,10,3,5,13.8028169014,3.87323943662,17.4366197183,drogie/proste
75,25,23,30,36,32,40,43,34,28,26,31,13.8463356974,4.10165484634,21.0661938534,tanie/proste
35,33,29,27,44,37,34,33,2,37,41,47,13.9072681704,3.97744360902,19.8220551378,drogie/proste
34,23,29,21,25,35,24,34,34,28,65,24,15.5159574468,4.14095744681,19.1835106383,drogie/proste
32,28,22,24,30,24,29,23,33,36,62,33,14.2260638298,4.07180851064,19.3537234043,drogie/proste
9,43,12,39,38,47,32,12,15,42,43,45,14.6180371353,4.15649867374,19.2387267905,drogie/proste
34,27,40,32,7,32,48,46,44,38,35,39,13.1943127962,4.40758293839,22.163507109,tanie/czasochlonne
32,42,33,2,42,10,44,37,41,37,46,10,14.0372340426,3.85106382979,19.9175531915,drogie/proste
4,6,5,10,10,9,9,8,4,5,10,5,15.6823529412,3.98823529412,20.8,tanie/proste
5,41,33,48,32,34,34,39,34,35,48,32,15.3156626506,4.09879518072,19.8337349398,drogie/proste
6,48,55,47,10,48,32,40,5,44,37,50,12.654028436,3.9644549763,20.5165876777,tanie/czasochlonne
56,56,15,22,21,54,50,44,18,13,25,48,13.2985781991,3.92890995261,20.0450236967,drogie/czasochlonne
6,4,6,6,8,6,8,8,6,5,8,4,15.0666666667,4.08,19.7333333333,drogie/proste
21,47,10,19,62,53,15,53,13,39,13,59,16.4108910891,4.35396039604,23.4232673267,tanie/proste
26,20,24,21,26,27,28,57,32,61,60,22,15.6064356436,4.48267326733,22.7004950495,tanie/proste
10,12,12,52,12,35,48,58,52,53,55,16,16.4722891566,4.7734939759,23.0843373494,tanie/proste
31,27,29,27,26,29,35,29,27,79,32,21,13.2193877551,4.33673469388,21.1760204082,tanie/czasochlonne
5,10,6,7,6,11,1,4,11,2,8,9,15.0875,4.1625,18.4,drogie/proste
9,17,18,44,45,46,22,17,54,14,47,43,17.0771276596,4.45212765957,19.0638297872,drogie/proste
56,24,21,24,18,28,27,56,19,47,51,21,14.2193877551,4.20918367347,21.4107142857,tanie/proste
28,38,38,30,42,42,39,44,36,4,37,43,15.3729216152,3.90023752969,20.1282660333,drogie/proste
35,55,7,30,6,31,37,42,40,49,37,46,12.8915662651,4.41686746988,22.3156626506,tanie/czasochlonne
25,25,68,38,16,29,20,29,58,65,24,24,12.9524940618,4.10213776722,20.6532066508,tanie/czasochlonne
17,11,42,14,47,49,17,48,56,42,51,12,17.6921182266,4.43842364532,21.263546798,tanie/proste
54,13,54,25,54,18,44,37,18,59,17,13,13.5566502463,3.68472906404,20.657635468,tanie/proste
49,23,25,22,22,21,42,16,67,58,19,57,11.9904988124,4.71258907363,21.8147268409,tanie/czasochlonne
37,8,46,9,42,40,37,6,41,44,40,56,13.4655172414,4.27832512315,19.5418719212,drogie/czasochlonne
18,22,19,48,20,20,63,15,18,50,52,32,12.7135278515,4.16180371353,20.0265251989,drogie/czasochlonne
32,4,39,4,37,14,47,55,35,31,52,42,15.3035714286,4.50255102041,23.8647959184,tanie/proste
59,20,26,59,49,15,17,18,56,15,50,37,14.8764845606,4.0,18.3657957245,drogie/proste
62,24,24,35,60,71,23,28,17,27,28,23,15.86492891,3.91706161137,17.9526066351,drogie/proste
54,6,43,38,42,8,34,5,43,43,53,54,12.4586288416,4.10638297872,19.5650118203,drogie/czasochlonne
45,22,6,15,50,65,11,47,51,51,18,18,17.3533834586,4.3709273183,22.1403508772,tanie/proste
9,8,9,5,5,5,9,8,12,8,2,3,13.3855421687,3.95180722892,20.6024096386,tanie/czasochlonne
48,54,55,56,43,13,48,21,14,13,22,12,11.7794486216,2.95238095238,16.4837092732,drogie/czasochlonne
7,47,9,39,13,41,6,47,41,41,40,46,15.8090185676,4.64456233422,22.9045092838,tanie/proste
46,12,10,43,7,7,38,39,44,45,49,37,13.3129973475,4.63129973475,22.8408488064,tanie/czasochlonne
61,22,31,31,42,25,22,27,22,22,61,33,14.313283208,3.80952380952,18.5288220551,drogie/proste
4,9,2,6,12,8,5,9,9,7,5,5,16.8024691358,3.98765432099,21.9135802469,tanie/proste
35,40,36,48,29,37,38,4,39,42,4,40,11.737244898,3.9387755102,18.9464285714,drogie/czasochlonne
45,32,37,50,49,36,38,46,7,13,9,15,14.8328912467,3.3925729443,19.6604774536,drogie/proste
10,25,25,19,16,49,25,17,62,61,53,48,14.5634146341,4.79756097561,20.856097561,tanie/proste
26,70,39,23,33,30,42,40,31,38,29,24,13.0823529412,3.75058823529,19.8541176471,drogie/czasochlonne
40,27,12,38,18,47,12,48,11,44,65,14,16.0026595745,4.17819148936,20.1994680851,drogie/proste
34,54,31,37,56,33,33,32,27,27,34,27,14.5788235294,3.57176470588,18.9058823529,drogie/proste
24,24,54,53,29,22,36,27,28,27,24,29,13.3368700265,3.75862068966,19.7374005305,drogie/czasochlonne
29,62,41,39,25,31,26,29,39,35,38,31,12.8141176471,3.89647058824,18.9152941176,drogie/czasochlonne
29,44,9,49,44,47,14,46,47,43,43,6,16.8527315914,4.1757719715,20.0665083135,drogie/proste
31,25,23,33,20,22,26,50,33,42,38,49,14.3698979592,4.59948979592,23.0841836735,tanie/proste
34,38,32,23,25,24,22,31,32,30,59,26,13.9680851064,3.89627659574,19.1462765957,drogie/proste
21,29,71,26,37,14,29,24,24,26,77,28,13.4926108374,3.53448275862,17.7733990148,drogie/czasochlonne
6,5,1,8,6,8,5,5,7,5,7,5,15.9117647059,4.11764705882,21.0441176471,tanie/proste
59,25,25,23,31,19,35,65,31,69,21,20,13.9456264775,4.27895981087,24.2505910165,tanie/proste
46,10,40,10,53,15,47,7,56,47,38,46,13.2602409639,4.31325301205,19.9204819277,drogie/czasochlonne
28,66,26,30,26,24,21,64,33,40,26,20,14.4306930693,4.01732673267,21.6806930693,tanie/proste
29,21,67,30,35,27,63,29,27,28,23,27,12.854679803,3.66748768473,18.9975369458,drogie/czasochlonne
37,47,52,14,38,46,16,39,8,12,50,45,14.1732673267,3.70297029703,18.2425742574,drogie/proste
19,52,42,23,51,15,45,14,53,19,39,53,13.2658823529,3.82588235294,18.9411764706,drogie/czasochlonne
1,41,34,44,41,42,26,29,42,39,32,39,15.4365853659,4.13170731707,20.8829268293,tanie/proste
56,27,18,24,27,53,62,23,23,21,61,20,13.9614457831,3.88192771084,17.5325301205,drogie/proste
40,52,20,48,23,18,63,18,56,64,9,14,11.6941176471,3.95529411765,19.7811764706,drogie/czasochlonne
37,64,37,33,23,37,26,22,48,36,25,33,12.4394299287,3.73634204276,18.5819477435,drogie/czasochlonne
51,24,17,45,20,17,43,67,63,14,51,11,15.926713948,4.32151300236,21.5153664303,tanie/proste
33,68,29,29,38,37,35,42,22,22,32,38,13.9764705882,3.72705882353,19.2423529412,drogie/proste
4,45,37,40,30,33,29,35,27,35,34,27,14.5106382979,3.87765957447,20.0638297872,drogie/proste
24,24,28,37,22,19,30,70,56,54,18,22,15.4504950495,4.48762376238,25.0742574257,tanie/proste
27,14,16,31,22,20,27,66,24,27,68,62,15.8044554455,4.81930693069,24.0247524752,tanie/proste
36,47,39,41,50,27,12,7,41,39,33,51,13.1796690307,3.84869976359,18.7588652482,drogie/czasochlonne
64,52,49,40,9,40,16,51,53,6,8,37,12.8305882353,3.88941176471,19.9364705882,drogie/czasochlonne
32,33,26,24,23,26,50,33,27,64,28,26,12.5612244898,4.13520408163,21.4897959184,tanie/czasochlonne
40,20,28,31,26,20,32,32,33,30,64,54,14.1487804878,4.22926829268,20.5829268293,tanie/proste
25,31,19,26,66,20,24,64,73,24,24,25,18.0380047506,4.4513064133,23.5558194774,tanie/proste
45,55,47,11,42,41,11,7,43,6,44,47,13.0952380952,3.63909774436,16.030075188,drogie/czasochlonne
17,21,27,56,49,60,24,55,15,17,59,22,18.1421800948,4.02606635071,19.5331753555,drogie/proste
34,6,31,37,38,37,26,8,43,41,41,34,14.835106383,4.21276595745,19.0079787234,drogie/proste
17,51,40,9,39,12,47,49,14,59,42,13,13.6658163265,3.70918367347,21.375,tanie/proste
1,46,34,43,37,25,36,30,43,39,46,35,14.5084337349,4.15180722892,20.4361445783,drogie/proste
23,25,30,26,27,53,26,29,27,67,67,22,14.9549763033,4.26303317536,19.644549763,drogie/proste
18,22,34,41,56,24,55,22,43,27,15,53,14.3365853659,4.08780487805,21.2341463415,tanie/proste
35,39,45,38,45,5,8,49,46,52,11,37,14.112195122,4.15365853659,22.8341463415,tanie/proste
59,46,15,53,19,17,42,18,18,19,54,16,12.1515957447,3.42819148936,16.0984042553,drogie/czasochlonne
37,33,32,32,15,32,40,24,36,37,28,64,12.2097560976,4.26341463415,21.1341463415,tanie/czasochlonne
38,38,3,40,45,44,22,29,27,35,55,34,15.943902439,4.14634146341,19.0756097561,drogie/proste
36,13,57,13,53,12,62,21,19,14,55,44,13.4385964912,3.70676691729,19.4335839599,drogie/czasochlonne
38,31,26,38,30,28,57,33,31,36,35,32,13.265060241,3.93734939759,20.2674698795,drogie/czasochlonne
41,6,48,41,35,8,37,45,53,47,34,11,14.5763546798,4.18719211823,21.5862068966,tanie/proste
19,25,44,49,14,40,13,48,47,45,55,22,15.2256532067,4.28741092637,21.0831353919,tanie/proste
12,49,52,49,17,44,53,15,10,46,15,48,11.2268292683,3.7512195122,19.0731707317,drogie/czasochlonne
70,49,63,15,19,25,28,26,32,48,24,24,10.4255319149,3.51773049645,18.3191489362,drogie/czasochlonne
54,53,51,16,14,19,32,21,15,48,48,44,10.3397590361,3.73734939759,18.6963855422,drogie/czasochlonne
11,57,57,17,45,56,23,20,46,43,14,10,14.1729323308,3.52631578947,17.8446115288,drogie/proste
18,18,44,15,51,17,16,47,52,50,61,15,16.4504950495,4.17079207921,21.6262376238,tanie/proste
49,49,6,32,40,45,30,14,31,32,6,43,13.1405835544,4.09283819629,18.8461538462,drogie/czasochlonne
